cat_no,cat_nm,item_cd,item_nm,ssg_price,unit,rate,rate_cnt
6000098014,면류/즉석식품/소스/오일,2097000878423,[롱고바디] 토마토홀 800g,"4,400",,별점 4.87점,(399개)
6000098014,면류/즉석식품/소스/오일,2097000860053,쌀국수 양지육수(900g),"8,480",(100g당:943원),별점 4.82점,(560개)
6000098014,면류/즉석식품/소스/오일,2097000896243,수지스 유기농 케첩 567g,"7,984","(100g당:1,409원)",별점 4.89점,(229개)
6000098014,면류/즉석식품/소스/오일,2097000834702,[하노이의아침]베트남쌀국수 2인분,"10,900",,별점 4.42점,(673개)
6000098014,면류/즉석식품/소스/오일,2097000896335,수지스 유기농 리얼마요 355ml,"7,984","(100ml당:2,250원)",별점 4.72점,(127개)
6000098014,면류/즉석식품/소스/오일,2097000895741,수지스 유기농 옐로우 머스터드 227g,"3,984","(100g당:1,756원)",별점 4.75점,(146개)
6000098014,면류/즉석식품/소스/오일,2097000894690,지오바니 유기농 로우스티드 갈릭 파스타소스 709g,"7,024",(100g당:991원),별점 4.7점,(61개)
6000098014,면류/즉석식품/소스/오일,2097000895178,지오바니 유기농 스파이시 토마토 파스타소스 709g,"7,024",(100g당:991원),별점 4.73점,(64개)
6000098014,면류/즉석식품/소스/오일,2097000889849,[데체코] 스파게티 시금치 500g,"4,400",,별점 4.88점,(212개)
6000098014,면류/즉석식품/소스/오일,2097000889870,[데체코] 구르메 리가토니 500g,"8,900",,별점 4.86점,(112개)
6000098014,면류/즉석식품/소스/오일,2097000896441,수지스 유기농 타르타르소스 237ml,"7,984","(100ml당:3,369원)",별점 4.29점,(34개)
6000098014,면류/즉석식품/소스/오일,2097000878416,[메뉴] 투토솔 200g (선드라이 토마토),"14,900",,별점 4.74점,(54개)
6000098014,면류/즉석식품/소스/오일,2097001027417,닥터키친밥 귀리곤약 480g(3개입),"7,990",(160g당:888원),별점 4.89점,(54개)
6000098014,면류/즉석식품/소스/오일,2097000889801,[멩가졸리] 라프란카 발사믹크림 580g,"12,800",,별점 4.9점,(71개)
6000098014,면류/즉석식품/소스/오일,2097000890333,[데체코] 링귀니 시금치500g,"4,400",,별점 4.88점,(271개)
6000098014,면류/즉석식품/소스/오일,2097000890142,[마다마] 그린 카스텔베트라노 300g,"7,700",,별점 4.84점,(43개)
6000098014,면류/즉석식품/소스/오일,2097000890326,[데체코] 파팔레 500g,"4,900",,별점 4.92점,(219개)
6000098014,면류/즉석식품/소스/오일,2097000889818,[데체코] 통밀 스파게티 인터갈리 500g,"4,700",,별점 4.88점,(147개)
6000098014,면류/즉석식품/소스/오일,2097000889924,[쥬카토] 마늘 피클 190g,"4,900",,별점 4.33점,(39개)
6000098014,면류/즉석식품/소스/오일,2097000890180,[리졸리] 앤쵸비 스파이시소스 80g,"7,400",,별점 4.64점,(14개)
6000098014,면류/즉석식품/소스/오일,2097000890241,[리졸리] 그릴드 고등어 125g,"7,900",,별점 4.53점,(15개)
6000098014,면류/즉석식품/소스/오일,2097001027684,닥터키친밥 서리태곤약 480g(3개입),"7,990",(160g당:888원),별점 5점,(35개)
6000098014,면류/즉석식품/소스/오일,2097000889894,[마다마] 블랙 피티드 깔라마따 올리브 530g,"10,200",,별점 4.68점,(28개)
6000098014,면류/즉석식품/소스/오일,2097000890173,[리졸리] 참치캔 185g,"13,900",,별점 4.9점,(21개)
6000098014,면류/즉석식품/소스/오일,2097000890265,[리졸리] 앤쵸비 병 720g,"29,900",,별점 4.43점,(28개)
6000098014,면류/즉석식품/소스/오일,0000008333613,[농심] 올리브 짜파게티 (140gx5입),"3,850",(1개당:770원),별점 4.95점,"(288,042개)"
6000098014,면류/즉석식품/소스/오일,0000008333648,[농심] 신라면 120gx5입,"3,380",(1개당:676원),별점 4.95점,"(222,242개)"
6000098014,면류/즉석식품/소스/오일,1000016397446,진라면 매운맛 120g×5개,"2,750",(1개당:550원),별점 4.96점,"(34,974개)"
6000098014,면류/즉석식품/소스/오일,0000006609543,[오뚜기] 프레스코 스파게티 500g,"2,280",(100g당:456원),별점 4.94점,"(50,923개)"
6000098014,면류/즉석식품/소스/오일,0000008333662,[농심] 안성탕면 5입 625g (125g5입),"2,750",(1개당:550원),별점 4.94점,"(131,042개)"
6000098014,면류/즉석식품/소스/오일,0000009701616,[오뚜기] 맛있는 오뚜기밥 210g*10개입,"8,480",(100g당:404원),별점 4.94점,"(62,142개)"
6000098014,면류/즉석식품/소스/오일,0000008333610,[농심] 육개장 사발면 (86gx6입),"4,200",(1개당:700원),별점 4.95점,"(139,324개)"
6000098014,면류/즉석식품/소스/오일,1000005893792,파스타소스600g(토마토),"3,980",(100g당:664원),별점 4.92점,"(31,072개)"
6000098014,면류/즉석식품/소스/오일,1000005893793,파스타소스600g(로제),"3,980",(100g당:664원),별점 4.94점,"(35,632개)"
6000098014,면류/즉석식품/소스/오일,0000006610869,진라면 순한맛 120g(5입),"2,750",(1개당:550원),별점 4.95점,"(127,157개)"
6000098014,면류/즉석식품/소스/오일,1000018071328,[노브랜드] 홈스타일 크림 스파게티 소스 400g,"1,780",(100g당:445원),별점 4.83점,"(31,489개)"
6000098014,면류/즉석식품/소스/오일,0000006617873,[오뚜기] 스낵면 540g (108g*5입),"1,980",(1개당:396원),별점 4.93점,"(76,687개)"
6000098014,면류/즉석식품/소스/오일,0000008333620,농심 얼큰한 너구리 (120gx5입),"3,650",(1개당:730원),별점 4.95점,"(164,131개)"
6000098014,면류/즉석식품/소스/오일,0000006610205,[오뚜기] 스위트 콘 (340g),"1,250",(10g당:37원),별점 4.95점,"(67,161개)"
6000098014,면류/즉석식품/소스/오일,0000008023235,[풀무원] 우동 사리면 210g,980,(100g당:467원),별점 4.92점,"(22,893개)"
6000098014,면류/즉석식품/소스/오일,0000006609429,[오뚜기] 토마토케찹 300g,"1,380",(100g당:460원),별점 4.95점,"(61,178개)"
6000098014,면류/즉석식품/소스/오일,0000006610188,[팔도 Paldo] 왕뚜껑 110g,780,(1개당:780원),별점 4.94점,"(46,920개)"
6000098014,면류/즉석식품/소스/오일,1000012334046,"[피코크] 초마짬뽕1,240g","8,480",(100g당:684원),별점 4.87점,"(46,917개)"
6000098014,면류/즉석식품/소스/오일,1000045521224,노브랜드슬라이스피클720ml,"2,080",(10ml당:29원),별점 4.79점,"(6,223개)"
6000098014,면류/즉석식품/소스/오일,1000031816085,농심 신라면 건면 5입,"3,280",(1개당:656원),별점 4.9점,"(42,257개)"
6000098014,면류/즉석식품/소스/오일,0000006610147,[삼양] 삼양라면 5입,"2,780",(1개당:556원),별점 4.93점,"(92,965개)"
6000098014,면류/즉석식품/소스/오일,0000006609427,[오뚜기] 골드 마요네즈 (300g),"2,450",(100g당:817원),별점 4.95점,"(47,832개)"
6000098014,면류/즉석식품/소스/오일,1000010947370,CJ 햇반 아산맑은쌀밥 210g x 8개,"8,980",(100g당:535원),별점 4.94점,"(32,256개)"
6000098014,면류/즉석식품/소스/오일,0000006610146,[팔도 Paldo] 비빔면 5입,"3,800",(1개당:760원),별점 4.94점,"(149,997개)"
6000098014,면류/즉석식품/소스/오일,1000018071327,[노브랜드] 홈스타일 토마토 스파게티 소스 400g,"1,780",(100g당:445원),별점 4.89점,"(24,167개)"
6000098014,면류/즉석식품/소스/오일,1000033514907,오동통면 얼큰한맛 120gX4개,"2,080",(1개당:520원),별점 4.93점,"(34,463개)"
6000098014,면류/즉석식품/소스/오일,1000014419065,[Fontana] 폰타나 크림파스타소스430g (베이컨&머쉬룸),"5,480","(100g당:1,275원)",별점 4.9점,"(13,286개)"
6000098014,면류/즉석식품/소스/오일,0000007632909,[농심] 멸치 칼국수(98g5입) 490g,"3,280",(1개당:656원),별점 4.91점,"(33,294개)"
6000098014,면류/즉석식품/소스/오일,1000020106046,폰타나 볼로냐 볼로네제 파스타소스 430g,"4,180",(100g당:973원),별점 4.92점,"(5,839개)"
6000098014,면류/즉석식품/소스/오일,1000043620752,농심 앵그리짜파구리 큰사발,"1,240","(1개당:1,240원)",별점 4.85점,"(8,613개)"
6000098014,면류/즉석식품/소스/오일,0000007513645,다담 바지락 순두부 기획 140g3,"3,580",(100g당:853원),별점 4.93점,"(40,620개)"
6000098014,면류/즉석식품/소스/오일,0000008279126,[백설] 파스타  500g,"2,280",(100g당:456원),별점 4.94점,"(27,728개)"
6000098014,면류/즉석식품/소스/오일,0000007922852,[REINE DIJON] 홀 그레인 머스타드 190g,"4,180","(100g당:2,200원)",별점 4.91점,"(8,041개)"
6000098014,면류/즉석식품/소스/오일,0000006609067,[곰표] 중력 밀가루 1kg,"1,280",(100g당:128원),별점 4.92점,"(26,758개)"
6000098014,면류/즉석식품/소스/오일,1000028721198,농심 사리면 110g*5입,"1,380",(1개당:276원),별점 4.9점,"(31,937개)"
6000098014,면류/즉석식품/소스/오일,1000030953272,이마트 엑스트라버진 올리브유 1L,"7,480",(100ml당:748원),별점 4.89점,"(8,727개)"
6000098014,면류/즉석식품/소스/오일,1000042865867,노브랜드 링귀니 500g,980,(100g당:196원),별점 4.9점,"(1,124개)"
6000098014,면류/즉석식품/소스/오일,1000011630630,옛날자른당면300g,"3,580","(100g당:1,194원)",별점 4.94점,"(32,322개)"
6000098014,면류/즉석식품/소스/오일,0000006609540,[오뚜기] 열라면 5입 (120g*5입),"2,780",(1개당:556원),별점 4.94점,"(43,186개)"
6000098014,면류/즉석식품/소스/오일,1000018003368,노브랜드 담백한 살코기참치 90g,980,(10g당:109원),별점 4.93점,"(24,416개)"
6000098014,면류/즉석식품/소스/오일,0000006609430,[오뚜기] 토마토케찹500g,"2,250",(100g당:450원),별점 4.95점,"(55,510개)"
6000098014,면류/즉석식품/소스/오일,0000006621455,[오뚜기] 양조식초 1.8L,"1,980",(10ml당:11원),별점 4.93점,"(89,112개)"
6000098014,면류/즉석식품/소스/오일,1000005328486,동원참치 살코기 라이트스탠다드(135g×8) 1080g,"14,480",(10g당:135원),별점 4.95점,"(17,832개)"
6000098014,면류/즉석식품/소스/오일,0000006609408,[샘표] 진간장 금F3 (500ml),"3,980",(100ml당:796원),별점 4.94점,"(24,558개)"
6000098014,면류/즉석식품/소스/오일,0000007009262,CJ 가쓰오우동4인 933.2g,"6,980",(100g당:749원),별점 4.92점,"(27,577개)"
6000098014,면류/즉석식품/소스/오일,0000007690677,카레여왕 마늘양파 108g,"2,580","(100g당:2,389원)",별점 4.95점,"(61,918개)"
6000098014,면류/즉석식품/소스/오일,0000006615198,다담 순두부 찌개양념(140g),"1,480","(100g당:1,058원)",별점 4.93점,"(25,850개)"
6000098014,면류/즉석식품/소스/오일,2097000892986,지오바니 유기농 토마토바질 파스타소스 709g,"7,024",(100g당:991원),별점 4.86점,(287개)
6000098014,면류/즉석식품/소스/오일,2097000930060,[잭스빈] 후무스 오리지널,"4,300",,별점 4.69점,(530개)
6000098014,면류/즉석식품/소스/오일,2097000895840,수지스 유기농 허니 머스터드 355ml,"7,184",,,
6000098014,면류/즉석식품/소스/오일,2097000930077,[잭스빈] 후무스 로스티드갈릭,"5,000",,별점 4.53점,(161개)
6000098014,면류/즉석식품/소스/오일,2097001027653,닥터키친밥 현미곤약 480g(3개입),"7,990",,,
6000098014,면류/즉석식품/소스/오일,2097000889825,[데체코] 통밀 링귀니 인터갈리 500g,"4,700",,별점 4.88점,(145개)
6000098014,면류/즉석식품/소스/오일,2097000930091,[잭스빈] 후무스 블랙올리브,"5,000",,별점 4.67점,(185개)
6000098014,면류/즉석식품/소스/오일,1000014419054,폰타나 토마토파스타소스 430g,"4,180",(100g당:973원),별점 4.91점,"(7,911개)"
6000098014,면류/즉석식품/소스/오일,1000005901128,[Fontana] 폰타나 발사믹드레싱 270g,"2,880","(100g당:1,067원)",별점 4.89점,"(8,540개)"
6000098014,면류/즉석식품/소스/오일,0000008083461,[청정원] 이탈리아정통스파게티면 500g,"2,280",(100g당:456원),별점 4.93점,"(16,320개)"
6000098014,면류/즉석식품/소스/오일,0000006615168,[풀무원] 생칼국수 550g (4인분),"3,380",(100g당:615원),별점 4.91점,"(18,009개)"
6000098014,면류/즉석식품/소스/오일,0000006609236,[백설]  하얀설탕 (1kg),"1,680",(100g당:168원),별점 4.94점,"(37,426개)"
6000098014,면류/즉석식품/소스/오일,0000006609426,[오뚜기] 골드 마요네즈 500g,"3,680",(100g당:736원),별점 4.95점,"(36,633개)"
6000098014,면류/즉석식품/소스/오일,1000005893743,파스타소스600g(아라비아따),"3,980",(100g당:664원),별점 4.92점,"(13,883개)"
6000098014,면류/즉석식품/소스/오일,0000008333640,[농심] 신라면 컵 6입 390g (65g6입),"4,500",(1개당:750원),별점 4.95점,"(49,350개)"
6000098014,면류/즉석식품/소스/오일,1000021261923,[노브랜드] 짜장라면 5개입,"2,280",(1개당:456원),별점 4.83점,"(31,601개)"
6000098014,면류/즉석식품/소스/오일,1000016210954,[노브랜드] 국수 소면 500g,980,(100g당:196원),별점 4.93점,"(34,511개)"
6000098014,면류/즉석식품/소스/오일,1000013792345,오뚜기 진짬뽕 130g 4입,"3,980",(1개당:995원),별점 4.94점,"(58,809개)"
6000098014,면류/즉석식품/소스/오일,0000006610189,[팔도] 김치 왕뚜껑 110g,780,(1개당:780원),별점 4.93점,"(27,585개)"
6000098014,면류/즉석식품/소스/오일,0000008797938,[오뚜기] 허니 머스타드 소스 265g,"1,980",(100g당:748원),별점 4.94점,"(33,266개)"
6000098014,면류/즉석식품/소스/오일,1000009444837,"CJ 스팸 클래식 1,200g (200g*6입)","15,980",(10g당:134원),별점 4.94점,"(38,398개)"
6000098014,면류/즉석식품/소스/오일,1000045173411,농심 신라면건면사발 4입,"3,968","(1개당:3,968원)",별점 4.87점,"(1,849개)"
6000098014,면류/즉석식품/소스/오일,1000005488219,[대체코] 링귀니 파스타 500g,"2,980",(100g당:596원),별점 4.93점,"(4,977개)"
6000098014,면류/즉석식품/소스/오일,0000008117948,데체코 바질 페스토 200g,"4,980","(100g당:2,490원)",별점 4.87점,"(5,225개)"
6000098014,면류/즉석식품/소스/오일,1000023955947,[노브랜드]핫칠리소스440g,"2,880",(100g당:655원),별점 4.89점,"(8,422개)"
6000098014,면류/즉석식품/소스/오일,0000009014178,[농심] 김치 사발면 (86gx6),"4,200",(1개당:700원),별점 4.94점,"(40,398개)"
6000098014,면류/즉석식품/소스/오일,0000008843282,[백설]  찹쌀 호떡믹스 400g,"3,280",(100g당:820원),별점 4.93점,"(17,308개)"
6000098014,면류/즉석식품/소스/오일,0000007216305,[해표] 식용유 1.8L+500ml,"6,950",(100ml당:303원),별점 4.94점,"(21,496개)"
6000098014,면류/즉석식품/소스/오일,0000007632630,팔도 틈새라면 빨계떡120g*5입,"4,000",(1개당:800원),별점 4.93점,"(29,893개)"
6000098014,면류/즉석식품/소스/오일,0000008549264,[삼양] 불닭 볶음면 (140gx5입),"3,980",(1개당:796원),별점 4.94점,"(44,014개)"
6000098014,면류/즉석식품/소스/오일,0000007938700,[해찬들] 우리쌀로 만든 태양초 골드 고추장 1kg,"14,700","(100g당:1,470원)",별점 4.92점,"(6,374개)"
6000098014,면류/즉석식품/소스/오일,1000030621832,[노브랜드] 홈스타일 까르보나라 스파게티소스 250g,"2,080",(100g당:832원),별점 4.88점,"(5,965개)"
6000098014,면류/즉석식품/소스/오일,0000008333411,[농심] 튀김우동 큰사발 111g,950,(1개당:950원),별점 4.93점,"(48,748개)"
6000098014,면류/즉석식품/소스/오일,1000014419056,폰타나 로제파스타소스 430g,"4,180",(100g당:973원),별점 4.91점,"(7,985개)"
6000098014,면류/즉석식품/소스/오일,1000018777796,[노브랜드] 칼국수 생면 1kg,"3,180",(100g당:318원),별점 4.88점,"(13,891개)"
6000098014,면류/즉석식품/소스/오일,1000023586862,노브랜드 비빔쫄면420g,"3,180",(100g당:758원),별점 4.82점,"(9,119개)"
6000098014,면류/즉석식품/소스/오일,1000018599562,[노브랜드] 살코기 참치 통조림 150g*3입,"5,580",(10g당:124원),별점 4.9점,"(16,913개)"
6000098014,면류/즉석식품/소스/오일,1000025958930,[삼양]큰컵 까르보불닭볶음면105g,980,(1개당:980원),별점 4.93점,"(17,982개)"
6000098014,면류/즉석식품/소스/오일,1000047906482,팔도일품삼선짜장120g*4입,"2,144",(1개당:536원),별점 4.76점,"(2,335개)"
6000098014,면류/즉석식품/소스/오일,0000008333658,[농심] 오징어 짬뽕 5입 620g (124g5입),"3,850",(1개당:770원),별점 4.92점,"(35,963개)"
6000098014,면류/즉석식품/소스/오일,0000007022439,[해찬들] 그대로 끓여먹는 된장찌개 전용 된장 450g,"2,980",(100g당:663원),별점 4.88점,"(16,270개)"
6000098014,면류/즉석식품/소스/오일,0000008882973,맛있는 오뚜기밥 실속 (210g*12입),"10,950",(100g당:435원),별점 4.94점,"(25,464개)"
6000098014,면류/즉석식품/소스/오일,0000008333566,[농심] 생생우동 (253g3입/봉지),"4,980",(100g당:657원),별점 4.93점,"(33,287개)"
6000098014,면류/즉석식품/소스/오일,0000006609544,[오뚜기] 옛날 국수 소면 900g,"1,980",(100g당:220원),별점 4.94점,"(37,770개)"
6000098014,면류/즉석식품/소스/오일,0000006609550,오뚜기 3분 쇠고기 카레 200g,950,(100g당:475원),별점 4.92점,"(37,210개)"
6000098014,면류/즉석식품/소스/오일,1000018102840,[피코크] 초마 짜장 820g,"6,980",(100g당:852원),별점 4.78점,"(8,160개)"
6000098014,면류/즉석식품/소스/오일,0000008333637,[농심] 짜파게티 범벅 (70g6입),"4,200",(1개당:700원),별점 4.94점,"(29,141개)"
6000098014,면류/즉석식품/소스/오일,0000006609759,[동원 F&B] 참치 라이트 스탠다드 35호 (100g*3개),"5,980",(10g당:200원),별점 4.93점,"(31,017개)"
6000098014,면류/즉석식품/소스/오일,0000008077022,[청정원] 요리통후추그라인더 35g,"5,340","(10g당:1,526원)",별점 4.91점,"(10,662개)"
6000098014,면류/즉석식품/소스/오일,1000034853956,노브랜드 감자맛전분99.9 350g,"2,580",(100g당:738원),별점 4.93점,"(5,579개)"
6000098014,면류/즉석식품/소스/오일,0000006609437,[오뚜기] 부침가루 1kg,"2,450",(100g당:245원),별점 4.94점,"(20,456개)"
6000098014,면류/즉석식품/소스/오일,1000017987499,[청정원] 까르보나라 파스타소스 350g,"4,780","(100g당:1,366원)",별점 4.85점,"(7,585개)"
6000098014,면류/즉석식품/소스/오일,0000006610161,순창 양념듬뿍쌈장 500g,"3,900",(100g당:780원),별점 4.93점,"(21,788개)"
6000098014,면류/즉석식품/소스/오일,0000007390426,[오뚜기] 프레스코 스파게티 소스 (미트) 685g,"4,380",(100g당:640원),별점 4.94점,"(24,656개)"
6000098014,면류/즉석식품/소스/오일,1000029407342,CJ 햇반컵반 스팸마요덮밥 219g,"2,980","(100g당:1,361원)",별점 4.9점,"(7,863개)"
6000098014,면류/즉석식품/소스/오일,1000018071326,[노브랜드] 홈스타일 로제 스파게티 소스 400g,"1,780",(100g당:445원),별점 4.87점,"(15,835개)"
6000098014,면류/즉석식품/소스/오일,0000008531750,[농심] 튀김 우동 컵 (62g6입),"4,500",(1개당:750원),별점 4.94점,"(30,549개)"
6000098014,면류/즉석식품/소스/오일,1000042393832,오뚜기 진비빔면156g*4,"3,480",(1개당:870원),별점 4.89점,"(21,427개)"
6000098014,면류/즉석식품/소스/오일,1000026982361,[피코크] 페페론치노홀 25g(파우치),"5,180","(10g당:2,072원)",별점 4.92점,"(4,624개)"
6000098014,면류/즉석식품/소스/오일,1000011724950,폰타나 클래식 프렌치 스테이크소스 265g,"3,480","(100g당:1,314원)",별점 4.81점,"(1,951개)"
6000098014,면류/즉석식품/소스/오일,0000006609553,오뚜기 3분 쇠고기 짜장 200g,950,(100g당:475원),별점 4.92점,"(32,343개)"
6000098014,면류/즉석식품/소스/오일,0000006614764,오뚜기 백세카레약간매운맛 100g,"2,480","(100g당:2,480원)",별점 4.93점,"(36,311개)"
6000098014,면류/즉석식품/소스/오일,1000043147994,오뚜기 참깨라면 4입 멀티,"3,600",(1개당:900원),별점 4.94점,"(4,384개)"
6000098014,면류/즉석식품/소스/오일,1000023955928,노브랜드스테이크소스430g,"2,280",(100g당:531원),별점 4.89점,"(2,616개)"
6000098014,면류/즉석식품/소스/오일,1000018141146,덴마크 사워크림 450g,"4,990","(100g당:1,109원)",별점 4.86점,"(3,866개)"
6000098014,면류/즉석식품/소스/오일,0000008602158,[농심] 사천 짜파게티 5입 685g (137g5입),"4,650",(1개당:930원),별점 4.92점,"(26,286개)"
6000098014,면류/즉석식품/소스/오일,0000008333619,[농심] 사리곰탕면 (110gx5입),"3,850",(1개당:770원),별점 4.92점,"(23,735개)"
6000098014,면류/즉석식품/소스/오일,0000008118091,CJ백설 허브맛솔트 50g(순한맛),"1,980","(100g당:3,960원)",별점 4.94점,"(14,421개)"
6000098014,면류/즉석식품/소스/오일,0000006609536,[청정원] 생강&매실 맛술 410ml,"2,100",(100ml당:513원),별점 4.91점,"(27,985개)"
6000098014,면류/즉석식품/소스/오일,0000008316420,[풀무원] 생손칼국수 1kg,"4,900",(100g당:409원),별점 4.9점,"(7,427개)"
6000098014,면류/즉석식품/소스/오일,1000023979903,풀무원 가쓰오우동 940g,"6,980",(100g당:759원),별점 4.9점,"(9,990개)"
6000098014,면류/즉석식품/소스/오일,0000007021243,[데체코] 페투칠레 500g,"2,980",(100g당:596원),별점 4.92점,"(2,682개)"
6000098014,면류/즉석식품/소스/오일,1000030953270,이마트 포도씨유 1L,"4,480",(100ml당:448원),별점 4.86점,"(7,162개)"
6000098014,면류/즉석식품/소스/오일,0000006610093,[오뚜기] 짜장 분말 100g,"2,080","(100g당:2,080원)",별점 4.94점,"(29,389개)"
6000098014,면류/즉석식품/소스/오일,0000007549115,[청정원] 클래식돈카츠소스 400g,"2,230",(100g당:558원),별점 4.92점,"(23,501개)"
6000098014,면류/즉석식품/소스/오일,1000030953268,이마트 카놀라유 1L,"2,980",(100ml당:298원),별점 4.88점,"(5,821개)"
6000098014,면류/즉석식품/소스/오일,0000006617477,오뚜기 백세카레순한맛 100g,"2,480","(100g당:2,480원)",별점 4.95점,"(39,410개)"
6000098014,면류/즉석식품/소스/오일,0000007349135,[백설] 압착 올리브유 500ml,"5,680","(100ml당:1,136원)",별점 4.94점,"(5,093개)"
6000098014,면류/즉석식품/소스/오일,0000006615532,[오뚜기]칼로리를 줄인 마요네즈 525g,"3,980",(100g당:759원),별점 4.92점,"(20,457개)"
6000098014,면류/즉석식품/소스/오일,1000018935053,[노브랜드] 라면 한 그릇 115gx5봉입,"1,980",(1개당:396원),별점 4.82점,"(16,932개)"
6000098014,면류/즉석식품/소스/오일,1000012334142,[피코크] 초마 하얀 짬뽕 1240g,"8,480",(100g당:684원),별점 4.87점,"(11,263개)"
6000098014,면류/즉석식품/소스/오일,0000006611364,[팔도 Paldo] 일품 해물라면 (120g*5개),"2,720",(1개당:544원),별점 4.88점,"(8,554개)"
6000098014,면류/즉석식품/소스/오일,1000014124255,페페로치노 홀 18g,"5,180","(10g당:2,878원)",별점 4.89점,"(3,069개)"
6000098014,면류/즉석식품/소스/오일,1000025070670,오뚜기 컵밥 톡톡김치알밥 222g,"2,480","(100g당:1,118원)",별점 4.85점,"(8,119개)"
6000098014,면류/즉석식품/소스/오일,0000006621587,[오뚜기] 컵누들(매콤한맛) 37g,980,(1개당:980원),별점 4.93점,"(23,269개)"
6000098014,면류/즉석식품/소스/오일,1000024522086,[Heinz]하인즈 토마토케찹 910g,"5,480",(100g당:603원),별점 4.94점,"(8,635개)"
6000098014,면류/즉석식품/소스/오일,0000006616191,진라면 소컵-매운맛 (65g*6개),"3,900",(1개당:650원),별점 4.95점,"(47,505개)"
6000098014,면류/즉석식품/소스/오일,0000007022265,[청정원] 고소한 마요네즈 300g,"2,380",(100g당:794원),별점 4.93점,"(20,236개)"
6000098014,면류/즉석식품/소스/오일,0000006618834,CJ백설 진한참기름 500ml(캔),"6,980",(10ml당:140원),별점 4.9점,"(30,233개)"
6000098014,면류/즉석식품/소스/오일,1000028557050,오뚜기 마일드참치150g*3 + 살코기참치150g*3,"11,980",(10g당:134원),별점 4.92점,"(7,185개)"
6000098014,면류/즉석식품/소스/오일,1000025635039,[삼양]까르보불닭볶음면 520g(130gx4개입),"3,980",(1개당:995원),별점 4.92점,"(16,179개)"
6000098014,면류/즉석식품/소스/오일,0000008076918,[Fontana] 엑스트라 버진 올리브유 500ml,"10,980","(100ml당:2,196원)",별점 4.92점,"(14,987개)"
6000098014,면류/즉석식품/소스/오일,0000008288975,[오뚜기] 옛날 참기름 450ml,"6,480",(10ml당:144원),별점 4.93점,"(21,234개)"
6000098014,면류/즉석식품/소스/오일,0000008307437,[마리오] 블랙 오히블랑까 올리브 310g,"2,980",(10g당:97원),별점 4.91점,"(9,393개)"
6000098014,면류/즉석식품/소스/오일,0000006614779,[청정원] 순창 태양초 찰고추장 500g,"8,900","(100g당:1,780원)",별점 4.92점,"(9,191개)"
6000098014,면류/즉석식품/소스/오일,1000016861148,폰타나 스파게티 500g,"2,280",(100g당:456원),별점 4.93점,"(23,253개)"
6000098014,면류/즉석식품/소스/오일,0000006609432,[오뚜기] 빵가루 500g,"2,660",(100g당:532원),별점 4.93점,"(15,303개)"
6000098014,면류/즉석식품/소스/오일,0000006977207,[해찬들]  사계절 쌈장 170g,"1,780","(100g당:1,048원)",별점 4.94점,"(25,786개)"
6000098014,면류/즉석식품/소스/오일,0000008839959,[삼양] 큰컵 불닭 볶음면 105g,980,(1개당:980원),별점 4.94점,"(28,015개)"
6000098014,면류/즉석식품/소스/오일,2097000807812,트러플 크림 파스타 488g,"8,900",,별점 4.75점,"(1,904개)"
6000098014,면류/즉석식품/소스/오일,0000006609534,[오뚜기] 사과 식초 (900ml),"2,280",(10ml당:26원),별점 4.94점,"(27,189개)"
6000098014,면류/즉석식품/소스/오일,0000006609755,[동원 F&B] 고추 참치 39호 (고추 100g*3개),"5,980",(10g당:200원),별점 4.94점,"(26,366개)"
6000098014,면류/즉석식품/소스/오일,1000005901129,[Fontana] 폰타나 오리엔탈드레싱 270g,"2,880","(100g당:1,067원)",별점 4.92점,"(6,482개)"
6000098014,면류/즉석식품/소스/오일,0000007022396,[샘표] 진간장 금F3 930ml,"5,480",(100ml당:590원),별점 4.93점,"(16,398개)"
6000098014,면류/즉석식품/소스/오일,1000011725430,폰타나 스모키 비비큐 치킨&립소스 285g,"3,480","(100g당:1,222원)",별점 4.87점,"(1,938개)"
6000098014,면류/즉석식품/소스/오일,1000030798202,CJ백설 포도씨유 900ml×2,"10,900",(100ml당:606원),별점 4.94점,"(10,036개)"
6000098014,면류/즉석식품/소스/오일,0000006609565,오뚜기 3분 카레 약간매운맛 200g,950,(100g당:475원),별점 4.94점,"(21,443개)"
6000098014,면류/즉석식품/소스/오일,0000006609717,[오뚜기] 순후추 (100g),"4,450",(10g당:445원),별점 4.93점,"(23,155개)"
6000098014,면류/즉석식품/소스/오일,0000007073987,[믹스앤베이크 Mix&Bake] 홈메이드 슈가 파우더 오에스 110g,"1,700",(10g당:155원),별점 4.93점,"(4,411개)"
6000098014,면류/즉석식품/소스/오일,0000008333576,순한 너구리120gx5입,"3,650",(1개당:730원),별점 4.93점,"(28,803개)"
6000098014,면류/즉석식품/소스/오일,0000006609769,[동원] 부드러운스위트콘 340g,"1,250",(10g당:37원),별점 4.92점,"(22,748개)"
6000098014,면류/즉석식품/소스/오일,1000022471638,[오뚜기] 삼겹살양파절임소스 275g,"2,280",(100g당:830원),별점 4.93점,"(11,779개)"
6000098014,면류/즉석식품/소스/오일,1000034854289,노브랜드 정성깃든고추장 1kg,"3,980",(100g당:398원),별점 4.91점,"(6,269개)"
6000098014,면류/즉석식품/소스/오일,0000006616190,진라면 소컵-순한맛 (65g*6개),"3,900",(1개당:650원),별점 4.94점,"(39,053개)"
